host_id,host_since,name,neighbourhood,property_type,review_scores_rating_bin,room_type,zipcode,beds,number_of_reviews,price,review_scores_rating
5353293,2013-03-06 00:00:00,1 Bedroom in Upper East Side Apt,Manhattan,Apartment,100.0,Entire home/apt,10128.0,1.0,1,90,100.0
5354308,2013-03-06 00:00:00,A GEM Garden Apt on Broadway &42ST,Queens,Apartment,85.0,Entire home/apt,11103.0,1.0,105,90,89.0
5355665,2013-03-06 00:00:00,Charming Bdrm + Office/Studio space,Brooklyn,Apartment,85.0,Private room,11215.0,1.0,1,250,89.0
5352610,2013-03-06 00:00:00,"Private Room, Balcony and Rooftop.",Brooklyn,Apartment,95.0,Private room,11237.0,1.0,1,50,97.0
5348255,2013-03-06 00:00:00,"1BR in w village, modern, new, W/D",Manhattan,Apartment,90.0,Private room,10014.0,1.0,93,130,90.0
5348255,2013-03-06 00:00:00,"1BR in w. village, modern, new, W/D",Manhattan,Apartment,90.0,Private room,10014.0,1.0,51,120,92.0
5341236,2013-03-06 00:00:00,"Cozy LIC room, Great Manhattan View",Queens,Apartment,90.0,Private room,11101.0,1.0,22,73,90.0
5341236,2013-03-06 00:00:00,"Cozy room, perfect Manhattan view",Queens,Apartment,0.0,Private room,11101.0,1.0,0,73,0.0
5348391,2013-03-06 00:00:00,"1BR-MyrtleWyckoff L, Backyard, WiFi",Queens,Apartment,80.0,Private room,11385.0,1.0,4,80,80.0
5354689,2013-03-06 00:00:00,Furnished Studio,Staten Island,Apartment,0.0,Private room,10304.0,2.0,0,109,0.0
5360659,2013-03-07 00:00:00,Call S. Williamsburg 'Home',Brooklyn,Apartment,90.0,Entire home/apt,11211.0,2.0,14,149,94.0
5365053,2013-03-07 00:00:00,Luxe Oasis in the Heart of Brooklyn,Brooklyn,Apartment,100.0,Entire home/apt,11217.0,1.0,2,165,100.0
5363021,2013-03-07 00:00:00,FORT GREENE BROOKLYN BROWNSTONE,Brooklyn,Apartment,95.0,Entire home/apt,11238.0,1.0,10,250,97.0
5368201,2013-03-07 00:00:00,HUGE LOFT,Brooklyn,Loft,90.0,Entire home/apt,11201.0,2.0,18,150,93.0
5360659,2013-03-07 00:00:00,"Gorgeous Space, Industrial NYC Apt",Manhattan,Apartment,85.0,Entire home/apt,0.0,5.0,72,239,85.0
5367571,2013-03-07 00:00:00,Cozy 2BD in the Heart of LES,Manhattan,Apartment,85.0,Entire home/apt,10002.0,2.0,3,249,87.0
5364702,2013-03-07 00:00:00,Quiet ST MARK'S PLACE ARTIST'S GEM,Manhattan,Apartment,95.0,Entire home/apt,10003.0,1.0,20,190,97.0
5367949,2013-03-07 00:00:00,Beautiful Pre-War Duplex 2BR,Manhattan,Apartment,0.0,Entire home/apt,10003.0,2.0,0,400,0.0
5358971,2013-03-07 00:00:00,Modern Chelsea Studio,Manhattan,Apartment,80.0,Entire home/apt,10011.0,1.0,1,200,80.0
5366434,2013-03-07 00:00:00,LUX studio in the heart o'Manhattan,Manhattan,Apartment,90.0,Entire home/apt,10017.0,2.0,15,250,91.0
5362518,2013-03-07 00:00:00,Cozy & Clean 1BR apt in Manhattan,Manhattan,Apartment,95.0,Entire home/apt,10025.0,2.0,4,150,95.0
5360659,2013-03-07 00:00:00,Spacious 2 Bedroom in UES All Yours,Manhattan,Apartment,80.0,Entire home/apt,10065.0,4.0,84,220,84.0
5369484,2013-03-07 00:00:00,Family-friendly 4bed Victorian home,Manhattan,House,95.0,Entire home/apt,10032.0,6.0,2,375,95.0
5366337,2013-03-07 00:00:00,Gorgeous Loft w/ H20 view in WV,Manhattan,Loft,95.0,Entire home/apt,10014.0,2.0,19,289,95.0
5369287,2013-03-07 00:00:00,Private room & bath in modern apt,Brooklyn,Apartment,100.0,Private room,11249.0,1.0,1,100,100.0
5368201,2013-03-07 00:00:00,COSY BEDROOM IN HUGE LOFT.,Brooklyn,Loft,90.0,Private room,11201.0,1.0,51,69,93.0
5362703,2013-03-07 00:00:00,"Coolest Room in BK, 15 min to NYC!!",Brooklyn,Loft,90.0,Private room,11237.0,1.0,3,75,93.0
5367070,2013-03-07 00:00:00,US Open Room in Amazing LES Apt,Manhattan,Apartment,0.0,Private room,10002.0,1.0,0,125,0.0
5369757,2013-03-07 00:00:00,Gorgeous Room in Heart of Soho,Manhattan,Apartment,95.0,Private room,10012.0,1.0,12,145,95.0
5360450,2013-03-07 00:00:00,"Bright, spacious room in Manhattan",Manhattan,Apartment,90.0,Private room,10027.0,1.0,3,60,93.0
5360552,2013-03-07 00:00:00,Private Room,Manhattan,Apartment,90.0,Private room,10040.0,1.0,9,49,91.0
5357284,2013-03-07 00:00:00,Master bedroom in duplex near all.,Manhattan,Apartment,90.0,Private room,10044.0,2.0,20,160,93.0
5369117,2013-03-07 00:00:00,NICE ROOM IN ASTORIA NEAR MANHATTAN,Queens,Apartment,90.0,Private room,11103.0,3.0,81,87,91.0
5369940,2013-03-07 00:00:00,Comfy & Cheerful Stay for One :),Queens,Apartment,100.0,Private room,11373.0,1.0,2,50,100.0
5366434,2013-03-07 00:00:00,Couch in Charming MidtownStudio Apt,Manhattan,Apartment,95.0,Shared room,10017.0,1.0,8,88,98.0
5357368,2013-03-07 00:00:00,Cheap living room 20 min Times Sq!!,Queens,Apartment,80.0,Shared room,11377.0,1.0,9,49,82.0
5375764,2013-03-08 00:00:00,Apartment in Park Slope,Brooklyn,Apartment,95.0,Entire home/apt,11215.0,6.0,14,230,97.0
5378851,2013-03-08 00:00:00,Cozy Apartment in Crown Heights,Brooklyn,Apartment,0.0,Entire home/apt,11216.0,2.0,0,92,0.0
5377599,2013-03-08 00:00:00,Large bedroom in quiet Greenpoint,Brooklyn,Apartment,0.0,Entire home/apt,11222.0,2.0,0,150,0.0
5381136,2013-03-08 00:00:00,URBAN COWBOY LUXURY ECO HOME,Manhattan,Apartment,95.0,Entire home/apt,10009.0,1.0,21,345,96.0
5374768,2013-03-08 00:00:00,Sunny Studio in the West Village,Manhattan,Apartment,100.0,Entire home/apt,10014.0,1.0,1,150,100.0
5381445,2013-03-08 00:00:00,Spacious 1br in Harlem w/ park view,Manhattan,Apartment,0.0,Entire home/apt,10027.0,1.0,0,95,0.0
5381854,2013-03-08 00:00:00,Cozy & Colorful West Harlem  Apt,Manhattan,Apartment,95.0,Entire home/apt,10027.0,2.0,11,139,96.0
5370862,2013-03-08 00:00:00,Charming and cozy 1BD Upper East,Manhattan,Apartment,0.0,Entire home/apt,10028.0,1.0,0,115,0.0
5376735,2013-03-08 00:00:00,"Cozy, eclectic studio near subway",Manhattan,Apartment,90.0,Entire home/apt,10463.0,1.0,4,75,90.0
5375287,2013-03-08 00:00:00,Stunning Quiet Loft in W. Village,Manhattan,Loft,90.0,Entire home/apt,10011.0,1.0,6,499,93.0
5378922,2013-03-08 00:00:00,Room in 2bdrm off Ft Greene Park,Brooklyn,Apartment,100.0,Private room,11205.0,1.0,1,70,100.0
5379409,2013-03-08 00:00:00,Charming Bedroom in West Harlem,Manhattan,Apartment,100.0,Private room,10031.0,1.0,1,90,100.0
5375600,2013-03-08 00:00:00,Cozy space near public transit,Brooklyn,Apartment,0.0,Shared room,11226.0,1.0,0,70,0.0
5375600,2013-03-08 00:00:00,Cozy space near public transit.,Brooklyn,Apartment,0.0,Shared room,11226.0,1.0,0,70,0.0
5387947,2013-03-09 00:00:00,Elegant apartment in BK brownstone,Brooklyn,Apartment,100.0,Entire home/apt,11216.0,1.0,3,130,100.0
5393326,2013-03-09 00:00:00,Brooklyn Waterfront Loft,Brooklyn,Apartment,90.0,Entire home/apt,11222.0,1.0,35,165,92.0
5392809,2013-03-09 00:00:00,"Spacious 2-Bed Apt, Brooklyn",Brooklyn,Apartment,0.0,Entire home/apt,11231.0,2.0,2,150,0.0
5386585,2013-03-09 00:00:00,Massive Apartment in West Village,Manhattan,Apartment,90.0,Entire home/apt,0.0,4.0,26,600,93.0
5392354,2013-03-09 00:00:00,Prime East Village 1 Bedroom,Manhattan,Apartment,80.0,Entire home/apt,10003.0,1.0,2,180,80.0
5386585,2013-03-09 00:00:00,Luxury Apartment in West Village,Manhattan,Apartment,0.0,Entire home/apt,10014.0,2.0,0,600,0.0
5394192,2013-03-09 00:00:00,Upper West Side 1 Bedroom,Manhattan,Apartment,90.0,Entire home/apt,10023.0,1.0,3,120,93.0
5389028,2013-03-09 00:00:00,Serene And Enchanting Garden Oasis,Manhattan,Apartment,100.0,Entire home/apt,10028.0,2.0,3,280,100.0
5388275,2013-03-09 00:00:00,"Big, Gorgeous, and All Yours",Manhattan,Apartment,85.0,Entire home/apt,10030.0,2.0,36,125,86.0
5386262,2013-03-09 00:00:00,Quaint Apt with Beautiful light,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,3,90,93.0
5389885,2013-03-09 00:00:00,"Stunning private room, east village",Manhattan,Apartment,0.0,Private room,10009.0,1.0,0,77,0.0
5386585,2013-03-09 00:00:00,Luxury Alcove in West Village,Manhattan,Apartment,80.0,Private room,10014.0,1.0,7,100,83.0
5388126,2013-03-09 00:00:00,Comfortable Studio Room in the 70s!,Manhattan,Apartment,0.0,Private room,10024.0,1.0,0,70,0.0
5400175,2013-03-10 00:00:00,1BR Gem in the heart of Greenpoint!,Brooklyn,Apartment,0.0,Entire home/apt,11222.0,1.0,0,80,0.0
5401233,2013-03-10 00:00:00,Nice 1 bdrm in a Great Location,Manhattan,Apartment,90.0,Entire home/apt,10002.0,1.0,12,105,93.0
5398580,2013-03-10 00:00:00,Bright & Clean 2 Bedroom Apartment,Manhattan,Apartment,0.0,Entire home/apt,10027.0,3.0,0,210,0.0
5404325,2013-03-10 00:00:00,Spacious 1BR apt in Manhattan,Manhattan,Apartment,80.0,Entire home/apt,10027.0,2.0,7,89,80.0
5400845,2013-03-10 00:00:00,Master Bedroom & Private bathroom,Brooklyn,Apartment,90.0,Private room,11218.0,1.0,46,100,94.0
5400599,2013-03-10 00:00:00,Large bedroom in Brooklyn,Brooklyn,Apartment,100.0,Private room,11231.0,1.0,2,96,100.0
5407110,2013-03-10 00:00:00,Cozy and Bright Room/Loft,Brooklyn,Loft,0.0,Private room,11206.0,2.0,0,125,0.0
5406849,2013-03-10 00:00:00,Large private room in Chelsea!,Manhattan,Apartment,90.0,Private room,10001.0,1.0,45,135,92.0
5403030,2013-03-10 00:00:00,Cute bedroom in the East village,Manhattan,Apartment,90.0,Private room,10003.0,1.0,4,99,93.0
5408053,2013-03-10 00:00:00,Luxury Bedroom on 14th Street & 2nd,Manhattan,Apartment,0.0,Private room,10003.0,1.0,0,120,0.0
5407403,2013-03-10 00:00:00,Beautiful Room in Park-Side Apt,Manhattan,Apartment,90.0,Private room,10040.0,1.0,20,80,91.0
5416284,2013-03-11 00:00:00,Lux Brooklyn Heights Prime location,Brooklyn,Apartment,0.0,Entire home/apt,11201.0,2.0,0,250,0.0
5420479,2013-03-11 00:00:00,Sunny One Bedroom in Crown Heights,Brooklyn,Apartment,0.0,Entire home/apt,11213.0,1.0,1,94,0.0
5413065,2013-03-11 00:00:00,Spacious Loft Style Studio!,Brooklyn,Apartment,90.0,Entire home/apt,11225.0,1.0,51,80,91.0
5409370,2013-03-11 00:00:00,Full Suite in Large Victorian Home,Brooklyn,House,0.0,Entire home/apt,11226.0,2.0,0,79,0.0
5418015,2013-03-11 00:00:00,Bright & Spacious 2 Bd Loft SOHO!,Manhattan,Apartment,0.0,Entire home/apt,10012.0,3.0,0,168,0.0
5418015,2013-03-11 00:00:00,Bright & Spacious 3 Bedroom/1.5 Bat,Manhattan,Apartment,0.0,Entire home/apt,10012.0,3.0,0,217,0.0
5418015,2013-03-11 00:00:00,Charming 2Bd on Elizabeth in Nolita,Manhattan,Apartment,0.0,Entire home/apt,10012.0,2.0,0,210,0.0
5418015,2013-03-11 00:00:00,"Luxury, Modern 2Br Condo w/Elevator",Manhattan,Apartment,0.0,Entire home/apt,10013.0,2.0,0,185,0.0
5419766,2013-03-11 00:00:00,Beautiful Manhattan Penthouse,Manhattan,Apartment,90.0,Entire home/apt,10019.0,1.0,44,330,93.0
5421518,2013-03-11 00:00:00,Spacious Sugar Hill  Apartment,Manhattan,Apartment,80.0,Entire home/apt,10032.0,3.0,3,125,80.0
5414067,2013-03-11 00:00:00,2 Convertible Bdrms Great for 1-6,Manhattan,Apartment,90.0,Entire home/apt,10037.0,4.0,46,145,90.0
5414067,2013-03-11 00:00:00,Manhattan's Best Deal for 1-8people,Manhattan,Apartment,90.0,Entire home/apt,10037.0,6.0,106,165,93.0
5417747,2013-03-11 00:00:00,Room in Cool Bushwick Loft,Brooklyn,Apartment,80.0,Private room,11206.0,1.0,1,65,80.0
5422649,2013-03-11 00:00:00,Great room in Crown Heights,Brooklyn,Apartment,0.0,Private room,11213.0,1.0,0,50,0.0
5422347,2013-03-11 00:00:00,Room in peaceful Sunset Park,Brooklyn,Apartment,0.0,Private room,11220.0,1.0,0,60,0.0
5413065,2013-03-11 00:00:00,A quiet private room by the park!,Brooklyn,Apartment,0.0,Private room,11226.0,0.0,0,50,0.0
5413757,2013-03-11 00:00:00,Spacious Room on Franklin Avenue,Brooklyn,Apartment,100.0,Private room,11238.0,1.0,1,44,100.0
5424315,2013-03-11 00:00:00,Airy & Bright Space in BedStuy,Brooklyn,Apartment,0.0,Private room,11238.0,1.0,0,65,0.0
5416039,2013-03-11 00:00:00,Bedroom in hi-rise luxury building,Manhattan,Apartment,0.0,Private room,10025.0,1.0,0,300,0.0
5416039,2013-03-11 00:00:00,Room in UWS Luxury Bldg for August!,Manhattan,Apartment,100.0,Private room,10025.0,1.0,2,100,100.0
5424196,2013-03-11 00:00:00,Private Room in Comfy 2BD,Manhattan,Apartment,90.0,Private room,10025.0,1.0,2,70,90.0
5412760,2013-03-11 00:00:00,Double Room- 5min from Times Square,Manhattan,Apartment,95.0,Private room,10036.0,1.0,18,100,96.0
5435713,2013-03-12 00:00:00,Spacious 3br Apartment in Brooklyn,Brooklyn,Apartment,100.0,Entire home/apt,11238.0,1.0,3,175,100.0
5431031,2013-03-12 00:00:00,Williamsburg Penthouse Sweet.,Brooklyn,Apartment,100.0,Entire home/apt,11249.0,1.0,9,450,100.0
5435412,2013-03-12 00:00:00,Beautiful Studio in Williamsburg,Brooklyn,Apartment,90.0,Entire home/apt,11249.0,1.0,3,200,93.0
5431401,2013-03-12 00:00:00,"Cozy, Light-Filled Apartment w Loft",Manhattan,Apartment,100.0,Entire home/apt,10003.0,3.0,1,300,100.0
5431153,2013-03-12 00:00:00,Luxury 2BR - Heart of SoHo Shopping,Manhattan,Apartment,0.0,Entire home/apt,10012.0,2.0,0,190,0.0
5435412,2013-03-12 00:00:00,Charming Apartment SOHO/Greenwich,Manhattan,Apartment,0.0,Entire home/apt,10012.0,1.0,0,180,0.0
5440142,2013-03-12 00:00:00,Lovely 2 bedroom 10 m Times Square,Manhattan,Apartment,60.0,Entire home/apt,10024.0,2.0,1,180,60.0
5438325,2013-03-12 00:00:00,Manhattan (West Harlem) Apartment,Manhattan,Apartment,85.0,Entire home/apt,10027.0,2.0,7,150,89.0
5435807,2013-03-12 00:00:00,Spacious Upper East Side Apartment,Manhattan,Apartment,0.0,Entire home/apt,10128.0,1.0,0,105,0.0
5435208,2013-03-12 00:00:00,Three Bedroom NY Private Apartment,Queens,Apartment,90.0,Entire home/apt,11355.0,4.0,38,160,94.0
5433810,2013-03-12 00:00:00,Cheap AirCon Room Near Manhattan!,Brooklyn,Apartment,0.0,Private room,11222.0,1.0,0,59,0.0
5433810,2013-03-12 00:00:00,"Simple, Cheap Room in Greenpoint",Brooklyn,Apartment,80.0,Private room,11222.0,1.0,1,45,80.0
5440087,2013-03-12 00:00:00,Enormous Chrysler-View Bedroom/Bath,Manhattan,Apartment,0.0,Private room,10017.0,1.0,0,200,0.0
5440087,2013-03-12 00:00:00,Sunny Luxury Bedroom Guest Bathroom,Manhattan,Apartment,90.0,Private room,10017.0,1.0,3,203,93.0
5438115,2013-03-12 00:00:00,Large Living Space in Midtown NYC,Manhattan,Apartment,95.0,Private room,10022.0,1.0,83,105,97.0
5435074,2013-03-12 00:00:00,A real home on the UWS.,Manhattan,Apartment,100.0,Private room,10025.0,1.0,4,150,100.0
5429885,2013-03-12 00:00:00,Central Park View Private Bedroom,Manhattan,Apartment,95.0,Private room,10026.0,2.0,42,140,97.0
5425041,2013-03-12 00:00:00,Beau Boho Brownstone Apt in Harlem,Manhattan,Apartment,95.0,Private room,10030.0,1.0,9,85,95.0
5444628,2013-03-13 00:00:00,"Spacious, sunny Park Slope sublet",Brooklyn,Apartment,90.0,Entire home/apt,11217.0,1.0,2,150,90.0
5447617,2013-03-13 00:00:00,Furnished BrownStone Apartment,Brooklyn,Apartment,90.0,Entire home/apt,11233.0,4.0,32,110,94.0
5453550,2013-03-13 00:00:00,Gorgeous duplex 1 BR Brownstone apt,Brooklyn,House,95.0,Entire home/apt,11205.0,1.0,41,165,95.0
5450744,2013-03-13 00:00:00,Lovely Apt in Heart of East Village,Manhattan,Apartment,100.0,Entire home/apt,10003.0,1.0,7,160,100.0
5453492,2013-03-13 00:00:00,"Private room, backyard williamsburg",Brooklyn,Apartment,0.0,Private room,11206.0,1.0,0,88,0.0
5441056,2013-03-13 00:00:00,"Sunny, cozy room in S. Williamsburg",Brooklyn,Apartment,80.0,Private room,11211.0,1.0,2,90,80.0
5446918,2013-03-13 00:00:00,Private room with balcony/roof top,Brooklyn,Apartment,100.0,Private room,11211.0,1.0,1,140,100.0
5446918,2013-03-13 00:00:00,Triplex Penthouse in New York,Brooklyn,Apartment,95.0,Private room,11211.0,1.0,10,200,98.0
5454390,2013-03-13 00:00:00,Quiet Room in Central Location,Manhattan,Apartment,90.0,Private room,10003.0,1.0,69,105,90.0
5448415,2013-03-13 00:00:00,Big and cozy room at Kings Highway,Brooklyn,Apartment,90.0,Shared room,11223.0,1.0,5,49,92.0
5463220,2013-03-14 00:00:00,Modern PentHouse in Williamsburg,Brooklyn,Apartment,100.0,Entire home/apt,11211.0,2.0,8,230,100.0
5467271,2013-03-14 00:00:00,Family friendly Bklyn sept2-oct14!,Brooklyn,Apartment,60.0,Entire home/apt,11215.0,1.0,1,115,60.0
5459107,2013-03-14 00:00:00,Modern Bed-Stuy Alcove Studio,Brooklyn,Apartment,80.0,Entire home/apt,11216.0,1.0,13,110,80.0
5460788,2013-03-14 00:00:00,Amazing One Bedroom Gramercy Park,Manhattan,Apartment,90.0,Entire home/apt,10003.0,2.0,7,250,94.0
5465311,2013-03-14 00:00:00,Btw the E Village  & Gramercy!!!,Manhattan,Apartment,0.0,Entire home/apt,10003.0,2.0,0,180,0.0
5466638,2013-03-14 00:00:00,Cozy Studio Apt the Heart of NoLIta,Manhattan,Apartment,90.0,Entire home/apt,10012.0,1.0,28,129,91.0
5466191,2013-03-14 00:00:00,West Village Gem,Manhattan,Apartment,0.0,Entire home/apt,10014.0,2.0,0,950,0.0
5465470,2013-03-14 00:00:00,1BR Central Park/Lincoln Ctr. Gem,Manhattan,Apartment,95.0,Entire home/apt,10023.0,1.0,62,225,98.0
5466568,2013-03-14 00:00:00,X-large 2 Bedroom Off Central Park,Manhattan,Apartment,0.0,Entire home/apt,10024.0,2.0,0,275,0.0
5459285,2013-03-14 00:00:00,Manhattan's Best Kept Secret,Manhattan,Apartment,100.0,Entire home/apt,10033.0,1.0,9,120,100.0
5465311,2013-03-14 00:00:00,A lovely one bedroom in Gramercy,Manhattan,House,100.0,Entire home/apt,10003.0,2.0,2,200,100.0
5464042,2013-03-14 00:00:00,Sunny private room in Williamsburg,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,78,90,93.0
5467271,2013-03-14 00:00:00,Room In Bklyn for summer sublet,Brooklyn,Apartment,0.0,Private room,11217.0,1.0,0,65,0.0
5458990,2013-03-14 00:00:00,Heart of East Village Light Filled,Manhattan,Apartment,80.0,Private room,10009.0,1.0,1,105,80.0
5458990,2013-03-14 00:00:00,Heart of East Village Private room,Manhattan,Apartment,85.0,Private room,10009.0,2.0,5,100,88.0
5454862,2013-03-14 00:00:00,YOUR HARLEM HOME AWAY FROM HOME!!!,Manhattan,Apartment,85.0,Private room,10031.0,1.0,97,85,86.0
5456018,2013-03-14 00:00:00,Two Sunny Rooms in Astoria,Queens,Apartment,0.0,Private room,11102.0,2.0,0,90,0.0
5480570,2013-03-15 00:00:00,Charming Apt. In Brooklyn Townhouse,Brooklyn,Apartment,95.0,Entire home/apt,0.0,2.0,92,79,96.0
5479559,2013-03-15 00:00:00,Chelsea Charmer,Manhattan,Apartment,100.0,Entire home/apt,10011.0,3.0,1,170,100.0
5476372,2013-03-15 00:00:00,Bushwick Bedroom for 2,Brooklyn,Apartment,0.0,Private room,11221.0,1.0,0,49,0.0
5479559,2013-03-15 00:00:00,Bedroom for two in Chelsea,Manhattan,Apartment,90.0,Private room,10011.0,1.0,64,80,90.0
5478162,2013-03-15 00:00:00,Private rm just 15 min to Times Sq,Manhattan,Apartment,75.0,Private room,10025.0,1.0,7,95,77.0
5479882,2013-03-15 00:00:00,Cozy & Quaint West Harlem Room,Manhattan,Apartment,85.0,Private room,10026.0,3.0,15,85,87.0
5481728,2013-03-16 00:00:00,Entire 1 Bedroom in Williamsburg,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,3,169,99.0
5490474,2013-03-16 00:00:00,Charming and Cozy 1 Bedroom,Brooklyn,Apartment,90.0,Entire home/apt,11231.0,1.0,11,145,93.0
5490502,2013-03-16 00:00:00,last minute trip? true one bedroom!,Manhattan,Apartment,100.0,Entire home/apt,10002.0,1.0,3,160,100.0
5484685,2013-03-16 00:00:00,Charming West Village 1 Bedroom,Manhattan,Apartment,85.0,Entire home/apt,10014.0,1.0,22,250,88.0
5490071,2013-03-16 00:00:00,luxury doorman by central park.,Manhattan,Apartment,0.0,Entire home/apt,10128.0,1.0,0,175,0.0
5481225,2013-03-16 00:00:00,Prime Greenwich Vilage Apt!,Manhattan,Apartment,100.0,Private room,10012.0,1.0,5,90,100.0
5484685,2013-03-16 00:00:00,"Bright, spacious private room in WV",Manhattan,Apartment,0.0,Private room,10014.0,1.0,0,150,0.0
5507891,2013-03-17 00:00:00,Garden Level Private Apartment,Brooklyn,Apartment,80.0,Entire home/apt,11205.0,4.0,5,125,80.0
5495842,2013-03-17 00:00:00,1Br With Views In Williamsburg,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,1.0,3,180,93.0
5505156,2013-03-17 00:00:00,Gorgeous 1 br Apt in Williamsburg,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,1.0,4,180,90.0
5507963,2013-03-17 00:00:00,Quiet and green in Fort Greene,Brooklyn,Apartment,60.0,Entire home/apt,11217.0,2.0,1,119,60.0
5504415,2013-03-17 00:00:00,Carroll Gardens Brownstone,Brooklyn,Apartment,0.0,Entire home/apt,11231.0,1.0,0,110,0.0
5506793,2013-03-17 00:00:00,Modern 1 bedroom Apt East Village,Manhattan,Apartment,90.0,Entire home/apt,10009.0,2.0,3,149,93.0
5497326,2013-03-17 00:00:00,Cozy studio apartment on upperwest,Manhattan,Apartment,0.0,Entire home/apt,10023.0,1.0,1,160,0.0
5503298,2013-03-17 00:00:00,"1BR apt in Lincoln Center area, UWS",Manhattan,Apartment,90.0,Entire home/apt,10023.0,2.0,2,200,90.0
5504182,2013-03-17 00:00:00,Gorgeous 2 Bed Apt Steps from Train,Manhattan,Apartment,100.0,Entire home/apt,10033.0,2.0,1,175,100.0
5500327,2013-03-17 00:00:00,Bright Antique Room Quiet Nook,Brooklyn,Apartment,100.0,Private room,11206.0,1.0,3,79,100.0
5500327,2013-03-17 00:00:00,Cozy Wburg Private w/Closet (Hewes),Brooklyn,Apartment,0.0,Private room,11206.0,1.0,0,64,0.0
5500327,2013-03-17 00:00:00,Penthouse Room with Private Deck,Brooklyn,Apartment,85.0,Private room,11206.0,1.0,3,89,87.0
5500327,2013-03-17 00:00:00,Quiet Penthouse Private Terrace,Brooklyn,Apartment,90.0,Private room,11206.0,1.0,5,89,92.0
5500327,2013-03-17 00:00:00,Super Sunny Quiet Antique Room,Brooklyn,Apartment,90.0,Private room,11206.0,1.0,19,84,91.0
5499064,2013-03-17 00:00:00,Beautiful place near Manhattan,Brooklyn,Apartment,0.0,Private room,11221.0,1.0,0,45,0.0
5499064,2013-03-17 00:00:00,Beautiful Room near Manhattan,Brooklyn,Apartment,85.0,Private room,11221.0,1.0,45,45,87.0
5506785,2013-03-17 00:00:00,"Big Sunny Room, Prime Williamsburg",Brooklyn,Apartment,95.0,Private room,11249.0,1.0,47,99,96.0
5506854,2013-03-17 00:00:00,May Sale!! Large and Sunny Room,Manhattan,Apartment,95.0,Private room,10128.0,1.0,10,99,98.0
5519052,2013-03-18 00:00:00,Modern luxury high-rise apartment,Brooklyn,Apartment,0.0,Entire home/apt,11201.0,1.0,0,189,0.0
5514071,2013-03-18 00:00:00,"Beautiful, modern, cozy apt in BK",Brooklyn,Apartment,100.0,Entire home/apt,11215.0,2.0,2,290,100.0
